No,Kode,Nama,Saham Beredar,Market Cap
413,MYRX,Hanson International Tbk.,86703220792,10317700000000
414,MYRXP,Saham Seri B Hanson International Tbk.,1120995000,56049750000
415,MYTX,Asia Pacific Investama Tbk.,1466666577,155467000000
416,NAGA,Bank Mitraniaga Tbk.,1612710000,380600000000
417,NASA,Ayana Land International Tbk.,11004915642,6713000000000
418,NELY,Pelayaran Nelly Dwi Putri Tbk.,2350000000,312550000000
419,NFCX,NFC Indonesia Tbk.,666667500,1520000000000
420,NICK,Charnic Capital Tbk.,651150000,93114450000
421,NIKL,Pelat Timah Nusantara Tbk.,2523350000,9084060000000
422,NIPS,Nipress Tbk.,1635333332,595261000000
423,NIRO,City Retail Developments Tbk.,22198871804,1975700000000
424,NISP,Bank OCBC NISP Tbk.,22715776032,19422000000000
425,NOBU,Bank Nationalnobu Tbk.,4393533177,4393530000000
426,NRCA,Nusa Raya Cipta Tbk.,2496258344,963556000000
427,NUSA,Sinergi Megah Internusa Tbk.,7700000000,777700000000
428,OASA,Protech Mitra Perkasa Tbk.,358600000,131965000000
429,OCAP,Onix Capital Tbk.,273200000,74856800000
430,OKAS,Ancora Indonesia Resources Tbk.,1765927777,294910000000
431,OMRE,Indonesia Prima Property Tbk,1745000000,3123550000000
432,PADI,Minna Padi Investama Sekuritas Tbk.,11307246524,9215410000000
433,PALM,Provident Agro Tbk.,7119540356,1851080000000
434,PANI,Pratama Abadi Nusa Industri Tbk.,410000000,72570000000
435,PANR,Panorama Sentrawisata Tbk.,1200000000,444000000000
436,PANS,Panin Sekuritas Tbk.,720000000,1044000000000
437,PBID,Panca Budi Idaman Tbk.,1875000000,2156250000000
438,PBRX,Pan Brothers Tbk.,6478295611,3563060000000
439,PBSA,Paramita Bangun Sarana Tbk.,1500000000,1057500000000
440,PCAR,Prima Cakrawala Abadi Tbk.,1166666700,6241670000000
441,PDES,Destinasi Tirta Nusantara Tbk,715000000,1108250000000
442,PEGE,Panca Global Kapital Tbk.,2833417056,495848000000
443,PEHA,Phapros Tbk.,840000000,2360400000000
444,PGAS,Perusahaan Gas Negara (Persero) Tbk.,24241508196,51392000000000
445,PGLI,Pembangunan Graha Lestari Indah Tbk.,488000000,135664000000
446,PICO,Pelangi Indah Canindo Tbk,568375000,142094000000
447,PJAA,Pembangunan Jaya Ancol Tbk.,1599999996,2016000000000
448,PKPK,Perdana Karya Perkasa Tbk,600000000,63000000000
449,PLAS,Polaris Investama Tbk,1184200000,59210000000
450,PLIN,Plaza Indonesia Realty Tbk.,3550000000,10224000000000
451,PNBN,Bank Pan Indonesia Tbk,23837645998,27294100000000
452,PNBS,Bank Panin Dubai Syariah Tbk.,23719447472,1185970000000
453,PNIN,Paninvest Tbk.,4068323920,4271740000000
454,PNLF,Panin Financial Tbk.,32022073293,8581920000000
455,PNSE,Pudjiadi & Sons Tbk.,797813496,526557000000
456,POLA,Pool Advista Finance Tbk.,2722910000,5990400000000
457,POLL,Pollux Properti Indonesia Tbk.,8318823600,14557900000000
458,POLY,Asia Pacific Fibers Tbk,2495753334,374363000000
459,POOL,Pool Advista Indonesia Tbk.,2250171149,11419600000000
460,PORT,Nusantara Pelabuhan Handal Tbk.,2813941985,1547670000000
461,POWR,Cikarang Listrindo Tbk.,16087156000,14317600000000
462,PPRE,PP Presisi Tbk.,10224271000,3251320000000
463,PPRO,PP Properti Tbk.,61675671883,7216050000000
464,PRAS,Prima Alloy Steel Universal Tbk.,701043478,124085000000
465,PRDA,Prodia Widyahusada Tbk.,937500000,2137500000000
466,PRIM,Royal Prima Tbk.,3393432600,2053030000000
467,PSAB,J Resources Asia Pasifik Tbk.,26460000000,5344920000000
468,PSDN,Prasidha Aneka Niaga Tbk,1440000000,276480000000
469,PSKT,Red Planet Indonesia Tbk.,10351231636,517562000000
470,PSSI,Pelita Samudera Shipping Tbk.,5030000000,774620000000
471,PTBA,Bukit Asam Tbk.,11520659250,49538800000000
472,PTIS,Indo Straits Tbk.,550165300,176053000000
473,PTPP,PP (Persero) Tbk.,6199897354,11190800000000
474,PTRO,Petrosea Tbk.,1008605000,1800360000000
475,PTSN,Sat Nusapersada Tbk,1771448000,3525180000000
476,PTSP,Pioneerindo Gourmet International Tbk.,220808000,1611900000000
477,PUDP,Pudjiadi Prestige Tbk.,329560000,158189000000
478,PWON,Pakuwon Jati Tbk.,48159602400,29859000000000
479,PYFA,Pyridam Farma Tbk,535080000,101130000000
480,PZZA,Sarimelati Kencana Tbk.,3021875000,2659250000000
481,RAJA,Rukun Raharja Tbk.,4227082500,1369570000000
482,RALS,Ramayana Lestari Sentosa Tbk.,7096000000,10076300000000
483,RANC,Supra Boga Lestari Tbk.,1564487500,491249000000
484,RBMS,Ristia Bintang Mahkotasejati Tbk.,2656212826,249684000000
485,RDTX,Roda Vivatex Tbk,268800000,1478400000000
486,RELI,Reliance Sekuritas Indonesia Tbk.,1800000000,392400000000
487,RICY,Ricky Putra Globalindo Tbk,641717510,105242000000
488,RIGS,Rig Tenders Indonesia Tbk.,609130000,114516000000
489,RIMO,Rimo International Lestari Tbk,40936000000,5731040000000
490,RISE,Jaya Sukses Makmur Sentosa Tbk.,9950000000,5024750000000
491,RMBA,Bentoel Internasional Investama Tbk.,36401136250,11357200000000
492,RODA,Pikko Land Development Tbk.,13592128209,5409670000000
493,ROTI,Nippon Indosari Corpindo Tbk.,6186488888,7423790000000
494,RUIS,Radiant Utama Interinsco Tbk.,770000000,200200000000
495,SAFE,Steady Safe Tbk,615145012,122414000000
496,SAME,Sarana Meditama Metropolitan Tbk.,5900000000,3304000000000
497,SAPX,Satria Antaran Prima Tbk.,833333300,562500000000
498,SATU,Kota Satu Properti Tbk.,1250000000,175000000000
499,SCBD,Danayasa Arthatama Tbk.,3322092000,8969650000000
500,SCCO,Supreme Cable Manufacturing & Commerce Tbk.,205583400,1788580000000
501,SCMA,Surya Citra Media Tbk.,14621601234,27342400000000
502,SCPI,Merck Sharp Dohme Pharma Tbk.,3600000,104400000000
503,SDMU,Sidomulyo Selaras Tbk.,1135225000,56761250000
504,SDPC,Millennium Pharmacon International Tbk.,1274000000,121030000000
505,SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,6515116991,5603000000000
506,SGRO,Sampoerna Agro Tbk.,1890000000,4479300000000
507,SHID,Hotel Sahid Jaya International Tbk.,1119326168,4813100000000
508,SHIP,Sillo Maritime Perdana Tbk.,2719790000,2461410000000
509,SIAP,Sekawan Intipratama Tbk,24000000000,1992000000000
510,SIDO,Industri Jamu dan Farmasi Sido Muncul Tbk.,15000000000,12600000000000
511,SILO,Siloam International Hospitals Tbk.,1625765625,5836500000000
512,SIMA,Siwani Makmur Tbk,442589871,40718268132
513,SIMP,Salim Ivomas Pratama Tbk.,15816310000,7275500000000
514,SIPD,Sierad Produce Tbk.,1339102579,1372580000000
515,SKBM,Sekar Bumi Tbk.,1726003217,1199570000000
516,SKLT,Sekar Laut Tbk.,690740500,1036110000000
517,SKRN,Superkrane Mitra Utama Tbk.,1500000000,681000000000
518,SKYB,Skybee Tbk.,585000000,91260000000
519,SMAR,Smart Tbk.,2872193366,11632400000000
520,SMBR,Semen Baturaja (Persero) Tbk.,9932534336,17381900000000
521,SMCB,Holcim Indonesia Tbk.,7662900000,14444600000000
522,SMDM,Suryamas Dutamakmur Tbk.,4772138237,658555000000
523,SMDR,Samudera Indonesia  Tbk.,3275120000,1015290000000
524,SMGR,Semen Indonesia (Persero) Tbk.,5931520000,68212500000000
525,SMMA,Sinarmas Multiartha Tbk.,6367664717,55080300000000
526,SMMT,Golden Eagle Energy Tbk.,3150000000,504000000000
527,SMRA,Summarecon Agung Tbk.,14426781680,11613600000000
528,SMRU,SMR Utama Tbk.,12499385782,8124600000000
529,SMSM,Selamat Sempurna Tbk.,5758675440,8062150000000
530,SOCI,Soechi Lines Tbk.,7059000000,924729000000
531,SONA,Sona Topas Tourism Industry Tbk.,331200000,1887840000000
532,SOSS,Shield On Service Tbk.,650000000,323700000000
533,SOTS,Satria Mega Kencana Tbk.,1000000000,408000000000
534,SPMA,Suparma Tbk.,2114570958,524414000000
535,SPTO,Surya Pertiwi Tbk.,2700000000,2700000000000
536,SQMI,Renuka Coalindo Tbk.,301200000,74095200000
537,SRAJ,Sejahteraraya Anugrahjaya Tbk.,12000705445,3048180000000
538,SRIL,Sri Rejeki Isman Tbk.,20452176844,7321880000000
539,SRSN,Indo Acidatama Tbk,6020000000,379260000000
540,SRTG,Saratoga Investama Sedaya Tbk.,2712967000,10309300000000
541,SSIA,Surya Semesta Internusa Tbk.,4705249440,2352620000000
542,SSMS,Sawit Sumbermas Sarana Tbk.,9525000000,11906300000000
543,SSTM,Sunson Textile Manufacture Tbk,1170909181,529251000000
544,STAR,Star  Petrochem Tbk.,4800000602,412800000000
545,STTP,Siantar Top Tbk.,1310000000,4912500000000
546,SUGI,Sugih Energy Tbk.,24811541414,1240580000000
547,SULI,SLJ Global Tbk.,3986916802,402679000000
548,SUPR,Solusi Tunas Pratama Tbk.,1137579698,7735540000000
549,SURE,Super Energy Tbk.,1497576771,4492730000000
550,SWAT,Sriwahana Adityakarta Tbk.,3019200000,374381000000
551,TALF,Tunas Alfin Tbk.,1353435000,438513000000
552,TAMU,Pelayaran Tamarin Samudra Tbk.,3750000000,15750000000000
553,TARA,Sitara Propertindo Tbk.,10069645750,8861290000000
554,TAXI,Express Transindo Utama Tbk.,2145600000,193104000000
555,TBIG,Tower Bersama Infrastructure Tbk.,4531399889,16313000000000
556,TBLA,Tunas Baru Lampung Tbk.,5342098939,4620920000000
557,TBMS,Tembaga Mulia Semanan Tbk.,367340000,330606000000
558,TCID,Mandom Indonesia Tbk.,201066667,3468400000000
559,TCPI,Transcoal Pacific Tbk.,5000000000,44625000000000
560,TDPM,Tridomain Performance Materials Tbk.,10485050500,3229400000000
561,TELE,Tiphone Mobile Indonesia Tbk.,7302194889,6864060000000
562,TFCO,Tifico Fiber Indonesia Tbk.,4823076400,3207350000000
563,TGKA,Tigaraksa Satria Tbk.,918492750,3076950000000
564,TGRA,Terregra Asia Energy Tbk.,2750000000,2200000000000
565,TIFA,Tifa Finance Tbk.,1079700000,170593000000
566,TINS,Timah Tbk.,7447753454,5623050000000
567,TIRA,Tira Austenite Tbk,588000000,127008000000
568,TIRT,Tirta Mahakam Resources Tbk,1011774750,62730034500
569,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,3113223570,34556800000000
570,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,99062216600,371483000000000
571,TMAS,Pelayaran Tempuran Emas Tbk.,1141030000,912824000000
572,TMPI,Sigmagold Inti Perkasa Tbk.,5502083747,275104000000
573,TMPO,Tempo Intimedia Tbk.,1058333250,190500000000
574,TNCA,Trimuda Nuansa Citra Tbk.,421640000,84328000000
575,TOBA,Toba Bara Sejahtra Tbk.,2012491000,3260240000000
576,TOPS,Totalindo Eka Persada Tbk.,33330000000,27663900000000
577,TOTL,Total Bangun Persada Tbk.,3410000000,1909600000000
578,TOTO,Surya Toto Indonesia Tbk.,10320000000,3591360000000
579,TOWR,Sarana Menara Nusantara Tbk.,51014625000,35200100000000
580,TPIA,Chandra Asri Petrochemical Tbk.,17833520260,105664000000000
581,TPMA,Trans Power Marine Tbk.,2633300000,653058000000
582,TRAM,Trada Alam Minera Tbk.,49633687987,8437730000000
583,TRIL,Triwira Insanlestari Tbk.,1200000000,60000000000
584,TRIM,Trimegah Sekuritas Indonesia Tbk.,7109300000,881553000000
585,TRIO,Trikomsel Oke Tbk.,26007494645,6137770000000
586,TRIS,Trisula International Tbk.,1047587802,230469000000
587,TRST,Trias Sentosa Tbk.,2808000000,1123200000000
588,TRUK,Guna Timur Raya Tbk.,435000000,55245000000
589,TRUS,Trust Finance Indonesia Tbk,800000000,217600000000
590,TSPC,Tempo Scan Pacific Tbk.,4500000000,6255000000000
591,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,1777777800,5920000000000
592,TURI,Tunas Ridean Tbk.,5580000000,6640200000000
593,ULTJ,"Ultra Jaya Milk Industry & Trading Company, Tbk.",11553528000,15597300000000
594,UNIC,Unggul Indah Cahaya Tbk.,383331363,1494990000000
595,UNIT,Nusantara Inti Corpora Tbk,75422200,19458927600
596,UNSP,Bakrie Sumatera Plantations Tbk.,2500162344,267517000000
597,UNTR,United Tractors Tbk.,3730135136,102019000000000
598,UNVR,Unilever Indonesia Tbk.,7630000000,346402000000000
599,URBN,Urban Jakarta Propertindo Tbk.,3203660000,6503430000000
600,VICO,Victoria Investama Tbk.,9150094680,951610000000
601,VINS,Victoria Insurance Tbk.,1453582700,183151000000
602,VIVA,Visi Media Asia Tbk.,16464270400,2156820000000
603,VOKS,Voksel Electric Tbk.,4155602595,1246680000000
604,VRNA,Verena Multi Finance Tbk.,2585160908,299879000000
605,WAPO,Wahana Pronatural Tbk.,520000000,44200000000
606,WEGE,Wijaya Karya Bangunan Gedung Tbk.,9572000000,2297280000000
607,WEHA,WEHA Transportasi Indonesia Tbk.,886411265,134735000000
608,WICO,Wicaksana Overseas International Tbk.,1268950977,761371000000
609,WIIM,Wismilak Inti Makmur Tbk.,2099873760,296082000000
610,WIKA,Wijaya Karya (Persero) Tbk.,8969951372,14845300000000
611,WINS,Wintermar Offshore Marine Tbk.,4238011640,932363000000
612,WOMF,Wahana Ottomitra Multiartha Tbk.,3481481480,1086220000000
613,WOOD,Integra Indocabinet Tbk.,6306250000,3878340000000
614,WSBP,Waskita Beton Precast Tbk.,26361157534,9911800000000
615,WSKT,Waskita Karya (Persero) Tbk.,13573951000,22804200000000
616,WTON,Wijaya Karya Beton Tbk.,8715466600,3277020000000
617,YELO,Yelooo Integra Datanet Tbk.,380000000,150480000000
618,YPAS,Yanaprima Hastapersada Tbk,668000089,521040000000
619,YULE,Yulie Sekuritas Indonesia Tbk.,1785000000,348075000000
620,ZBRA,Zebra Nusantara Tbk,856133009,42806650450
621,ZINC,Kapuas Prima Coal Tbk.,5050000000,8080000000000
622,ZONE,Mega Perintis Tbk.,797000000,406470000000
